Marca,Modelo,Año,Versión,Color,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Precio,Combustible,Modelo_normalizado
Ford,Ecosport,2013,2013 1.6 Freestyle 110cv 4x2,,5,Manual,1.6,SUV,126.000 km,12000,Nafta,Ecosport
Ford,Ranger,2022,2022 3.2 Cd Limited Tdci 200cv Automática,,4,Automática,3.2,Pick-Up,18.000 km,43000,Diésel,Ranger
Ford,Ranger,2014,2.2 2013,,2,Manual,2.2,Pick-Up,111.111 km,10000000,Diésel,Ranger
Ford,Ka,2011,1.6 Fly Viral Usb/bluetooth,Plateado,3,Manual,1.6,Compacto,113.000 km,9000000,Nafta,Ka
Ford,Ranger,2020,3.2 Cd Xlt Tdci 200cv Manual 4x2,Rojo,4,Manual,3.2,Pick-Up,50.000 km,27000,Diésel,Ranger
Ford,Ecosport,2017,1.6 Titanium 110cv 4x2,Negro,5,Manual,1.6,SUV,100.000 km,15300,Nafta,Ecosport
Ford,Territory,2022,1.5t Titanium,,5,Automática,1.5,SUV,43.000 km,39200000,Nafta,Territory
Ford,Fiesta,2018,Kinetic 1.6 Se,Negro,5,Manual,1.6,Compacto,94.000 km,14500,Nafta,Fiesta
Ford,Ecosport,2010,2.0 Xls 4x2,Negro,5,Manual,2.0,SUV,69.201 km,10000,Nafta,Ecosport
Ford,Ranger,2020,Raptor 2.0l Biturbo Cabina Doble 4x4,Azul,4,Automática,2.0,Pick-Up,96.000 km,40500,Diésel,Ranger
Ford,Focus,2017,Iii 1.6 S,,5,Manual,1.6,Compacto,138.000 km,16200000,Nafta,Focus
Ford,Maverick,2023,2.0 Ecoboost Cd Lariat At8 4wd,Plateado,4,Automática,2.0,Pick-Up,10.000 km,41000,Nafta,Maverick
Ford,Ecosport,2018,2.0 Gdi Titanium 170cv 4x2,,5,Automática,2.0,SUV,40.000 km,25500000,Nafta,Ecosport
Ford,Ecosport,2009,1.6 Xls Mp3 4x2,Negro,5,Manual,1.6,SUV,130.000 km,10000000,Nafta,Ecosport
Ford,F100,2007,Duty 3.9 4x2 Sc,Rojo,2,Manual,3.9,Pick-Up,215.000 km,30000000,Diésel,F100
Ford,F-100,1992,3.6,Marrón,2,Manual,3.6,Pick-Up,200.000 km,14500000,Nafta/GNC,F-100
Ford,Focus,2015,Iii 2.0 Sedan Titanium At6,Gris,4,Automática,2.0,Sedán,137.000 km,16300000,Nafta,Focus
Ford,Ecosport,2018,1.5 S 123cv 4x2,Negro,5,Manual,1.5,SUV,132.000 km,14000,Nafta,Ecosport
Ford,Maverick,2022,2.0 Ecoboost Cd Lariat At8 4wd,Azul,4,Automática,2.0,Pick-Up,20.000 km,41500,Nafta,Maverick
Ford,Ranger,2015,3.2 Cd 4x4 Xlt Tdci 200cv At,,4,Automática,3.2,Pick-Up,147.000 km,21000,Diésel,Ranger
Ford,Ka,2017,1.5 Sel,Gris,5,Manual,1.5,Compacto,142.000 km,14800000,Nafta,Ka
Ford,Focus,2015,Iii 1.6 Sedan S,Gris,4,Manual,1.6,Sedán,117.000 km,12500,Nafta/GNC,Focus
Ford,Territory,2022,1.5t Sel,Azul,5,Automática,1.5,SUV,31.000 km,36500000,Nafta,Territory
Ford,Focus,2016,Iii 1.6 S,Gris,5,Manual,1.6,Compacto,160.000 km,15000000,Nafta,Focus
Ford,Ka,1998,1.3 Plus Aa,Celeste,3,Manual,1.3,Compacto,300.000 km,4900000,Nafta,Ka
Ford,Ranger,2015,2.2 Cs 4x4 Xl Safety Tdci 125cv,,2,Manual,2.2,Pick-Up,250.000 km,16000,Diésel,Ranger
Ford,Ka,2017,1.5 Se,Gris,5,Manual,1.5,Compacto,99.000 km,16200000,Nafta,Ka
Ford,Mustang,2023,Mach1,Negro,3,Automática,No disponible,No disponible,7.000 km,100000,Nafta,Mustang
Ford,Focus,2019,Iii 2.0 Titanium At6,Beige,5,Automática,2.0,Compacto,77.000 km,21000,Nafta,Focus
Ford,Ranger,2020,Raptor 2.0l Biturbo Cabina Doble 4x4,Azul,4,Automática,2.0,Pick-Up,61.000 km,43000,Diésel,Ranger
Ford,F-100,1981,V8 1981,Amarillo,2,Manual,3.6,Pick-Up,10.000 km,15000,Nafta/GNC,F-100
Ford,F-100,1994,2.5 I Super Cab,Gris,2,Manual,2.5,Pick-Up,195.000 km,17900,Diésel,F-100
Ford,Ranger,2018,3.2 Cd Xlt Tdci 200cv Automática 4x4,,4,Automática,3.2,Pick-Up,105.000 km,30500,Diésel,Ranger
Ford,Focus,2015,Iii 2.0 Se Plus Mt,,5,Manual,2.0,Sedán,64.000 km,16000,Nafta,Focus
Ford,Ranger,2009,3.0 Cd Plus Mp3 4 X 2,Negro,4,Manual,3.0,Pick-Up,260.000 km,11000000,Diésel,Ranger
Ford,Focus,2018,Iii 1.6 S,Azul,5,Manual,1.6,Compacto,95.000 km,20000000,Nafta,Focus
Ford,Ka,2011,1.0 Fly Viral 63cv,Azul,3,Manual,1.0,Compacto,79.000 km,8500,Nafta,Ka
Ford,F-250,1979,No disponible,,2,Manual,3.0,Pick-Up,111.111 km,22000,Nafta,F-250
Ford,Ranger,2023,2.0 Cd 4x4 Limited At 210cv,Gris,4,Automática,2.0,Pick-Up,72.000 km,42500,Diésel,Ranger
Ford,Ecosport,2014,1.6 Titanium 110cv 4x2,,5,Manual,1.6,SUV,171.000 km,12500,Nafta,Ecosport
Ford,Ranger,2023,Limited 4x4 Biturbo 2.0 Modelo 2023 En Garantia,Negro,4,Automática,2.0,Pick-Up,30.000 km,49000,Diésel,Ranger
Ford,Ranger,2013,2.5 Cs 4x2 Xl Ivct 166cv,Gris,2,Manual,2.5,Pick-Up,152.000 km,15800,Nafta,Ranger
Ford,Ranger,2019,3.2 Cd Xls Tdci 200cv Manual 4x4,,4,Manual,3.2,Pick-Up,180.000 km,21000,Diésel,Ranger
Ford,Territory,2022,1.5t Sel,Celeste,5,Automática,1.5,SUV,26.000 km,30500,Nafta,Territory
Ford,Kuga,2012,2.5 Titanium At 4x4 L (ku05),,5,Automática,2.5,SUV,140.000 km,15900000,Nafta,Kuga
Ford,Ranger,2021,3.2 Cd Xlt Tdci 200cv Automática 4x2,,4,Automática,3.2,Pick-Up,87.000 km,35000000,Diésel,Ranger
Ford,Ecosport,2022,1.5 Titanium 123cv 4x2 Automática,Gris,5,Automática,1.5,SUV,35.000 km,22000,Nafta,Ecosport
Ford,Ka,2018,1.5 Sel + Mt Año 2018,,5,Manual,1.5,Compacto,73.000 km,15000000,Nafta,Ka
Ford,Ecosport,2014,1.6 Freestyle 110cv 4x2,,5,Manual,1.6,SUV,107.000 km,15500000,Nafta,Ecosport
Ford,Fiesta,2009,1.6 Edge Plus Mp3,Gris,5,Manual,1.6,Compacto,128.000 km,11000000,Nafta,Fiesta
Ford,Ranger,2015,3.2 Cd 4x2 Xls Tdci 200cv,Gris,4,Manual,3.2,Pick-Up,155.700 km,19000,Diésel,Ranger
Ford,Ranger,2022,3.2 Cd Limited Tdci 200cv Automática Año 2021,Gris,4,Automática,3.2,Pick-Up,43.000 km,36500,Diésel,Ranger
Ford,F-150,2021,5.0l V8 Lariat Luxury,Azul,4,Automática,5.0,Pick-Up,77.000 km,69500,Nafta,F-150
Ford,F-100,1979,Modelo 1979 C/ Gnc,Azul,2,Manual,3.6,Pick-Up,999.999 km,9000000,Nafta/GNC,F-100
Ford,Ranger,2024,Xl 4x4,Gris,4,Manual,2.0,Pick-Up,4.150 km,39800000,Diésel,Ranger
Ford,Falcon,1980,1/4 Milla,Rojo,4,Manual,3.0,Sedán,111.111 km,6200,Nafta,Falcon
Ford,Taunus,1983,2.0 L,Celeste,4,Manual,2.0,Sedán,250.000 km,3400000,Nafta,Taunus
Ford,Ka,2010,2010 1.0 Fly Viral,,3,Manual,1.0,Compacto,180.000 km,7400000,Nafta,Ka
Ford,Ranger,2021,2021 2.2 4x2 Tdi Dc Xl,,4,Manual,2.2,Pick-Up,61.100 km,25000,Diésel,Ranger
Ford,F-100,1982,1981 Deluxe,Marrón,2,Manual,3.6,Pick-Up,111.111 km,18000,Nafta,F-100
Ford,Ranger,2016,No disponible,,4,Manual,2.2,Pick-Up,298.000 km,16200,Diésel,Ranger
Ford,Focus,2015,Iii 2015 2.0 Titanium At6,,5,Automática,2.0,Compacto,180.300 km,15500000,Nafta,Focus
Ford,Ranger,2023,2023 2.0 Cd 4x2 Xlt At 210cv,,4,Automática,2.0,Pick-Up,1.100 km,40000,Diésel,Ranger
Ford,Mustang,2023,Mach-e,Gris,5,Automática,0.0,SUV,4.000 km,78000,Eléctrico,Mustang
Ford,Ecosport,2018,"Kinetic Des 5 Puertas 1,5 Se Kb",Negro,5,Manual,No disponible,No disponible,74.520 km,19000000,Nafta,Ecosport
Ford,Ka,2017,S 1.5 Mt 120.000km 2017 (fran),Plateado,5,Manual,1.5,No disponible,121.000 km,14850000,Nafta,Ka
Ford,Ka,2020,1.5 Mt 54.000km 2020 (fran),Gris,5,Manual,1.5,No disponible,54.000 km,14820000,Nafta,Ka
Ford,Fiesta,2017,Kinetic Design 1.6 Titanium Powershift,Gris,4,Manual,No disponible,No disponible,63.000 km,15000,Nafta,Fiesta
Ford,Ka,2020,1.5 Mt 54.000km 2020 (fran),Gris,5,Manual,1.5,No disponible,54.000 km,14820000,Nafta,Ka
Ford,Fiesta,2017,Kinetic Design 1.6 Titanium Powershift,Gris,4,Manual,No disponible,No disponible,63.000 km,15000,Nafta,Fiesta
Ford,Ecosport,2017,1.5 Titanium 123cv 4x2 Automática,,5,Manual,No disponible,No disponible,74.000 km,20600000,Nafta,Ecosport
Ford,Ranger,2019,Raptor 2.0l Biturbo Cd 4x4 10at Nueva Precio,Negro,4,Semiautomática,2.0L Diesel,Pick-Up,80.500 km,41500,Diésel,Ranger
Ford,Fiesta,2016,Kinetic 1.6 Se 120cv Año 2016 - Liv Motors,,5,Manual,1.6,Compacto,119.000 km,12500,Nafta,Fiesta
Ford,Fiesta,2017,Kinetic 1.6 S Plus Jf,,5,Manual,1.6,Compacto,81.000 km,16700000,Nafta,Fiesta
Ford,Fiesta,2017,Kinetic 1.6 Se 120cv,,5,Manual,1.6,Compacto,175.445 km,13000,Nafta,Fiesta
Ford,Fiesta,2012,Kinetic 1.6 Design Titanium 2012 - Liv Motors,Plateado,5,Manual,1.6,Compacto,120.000 km,9900,Nafta,Fiesta
Ford,Fiesta,2012,Kinetic 1.6 Design 120cv Titanium Smart Garage,Plateado,5,Manual,1.6,Compacto,125.000 km,9600,Nafta,Fiesta
Ford,Ecosport,2018,"Kinetic Des 5p 1,5 Se Bl",Negro,5,Manual,No disponible,No disponible,100.345 km,20100000,Nafta,Ecosport
Ford,Bronco,2021,Sport 1.5 Ecoboost 4wd Big Bend At8,Gris,5,Automática,1.5,SUV,88.500 km,31900,Nafta,Bronco
Ford,Fiesta,2012,Kinetic Desing 1.6 Titanium,Plateado,5,Manual,1.6,Compacto,80.000 km,8400000,Nafta,Fiesta
Ford,Fiesta,2015,Kinetic 1.6 Se 120cv,,5,Manual,1.6,Compacto,98.000 km,14900000,Nafta,Fiesta
Ford,Fiesta,2016,Kinetic 1.6 Titanium 120cv,,5,Manual,1.6,Compacto,65.000 km,14999,Nafta,Fiesta
Ford,Kuga,2022,Híbrida Titanium At. 4x4,Gris,5,Automática,2.5 Híbrido,SUV,30.000 km,43000,Híbrido,Kuga
Ford,Fiesta,2015,Kinetic 1.6 Titanium Powershift 120cv,Negro,5,Automática,1.6,Compacto,134.000 km,12500,Nafta,Fiesta
Ford,Kuga,2020,Se 2.5 L Hibrido At Fwd,Azul,5,Automática,2.5,SUV,32.500 km,35999,Híbrido,Kuga
Ford,Ranger,2024,V6 Blindada Rb3,Negro,4,Automática,3.0,Pick-Up,17.000 km,69000,Diésel,Ranger
Ford,Ecosport,2018,No disponible,,5,Manual,1.5,SUV,80.000 km,17900,Nafta,Ecosport
Ford,Kuga,2020,Se 2.5l Hibrida At Fwd 59.000km 2020 (fran),Negro,5,Automática,2.5l Hibrida,SUV,59.000 km,34850000,Híbrido,Kuga
Ford,Mustang,2024,Mach- E 2024 Blanco,,2,Automática,No disponible,SUV,6.300 km,85000,Eléctrico,Mustang
Ford,Ranger,2024,Raptor 3.0l V6 Ecoboost Biturbo Cabina Doble 4x4,Gris,4,Automática,3.0,Pick-Up,22.000 km,95000,Nafta,Ranger
Ford,Fiesta,2015,Kinetic 1.6 Se 120cv,Rojo,5,Manual,1.6,Compacto,49.007 km,15200000,Nafta,Fiesta
Ford,Fiesta,2013,Kinetic Design Titanium,,5,Manual,1.6,Sedán,124.000 km,13900000,Nafta,Fiesta
Ford,Ranger,2013,3.2 Cd 4x2 Xlt Tdci 200cv Impecable Sin Detalles,Azul,4,Manual,3.2,Pick-Up,178.000 km,18900,Diésel,Ranger
Ford,Fiesta,2014,Kinetic 1.6 Titanium Powershift 120cv,Gris,5,Automática,1.6,Compacto,164.000 km,12900000,Nafta,Fiesta
Ford,Mach,2023,E 487cv,Gris,5,Automática,0.0,SUV,3.000 km,99000000,Eléctrico,Mach
Ford,Fiesta,2016,Kinetic 1.6 Se 120cv,Azul,5,Manual,1.6,Compacto,60.000 km,13600,Nafta,Fiesta
Ford,Fiesta,2016,Kinetic 1.6 S 120cv Usados,Plateado,5,Manual,1.6,Compacto,30.700 km,16500000,Nafta,Fiesta
Ford,Mustang,2023,Mach-e Gt Performance,,5,Automática,No disponible,Compacto,2.023 km,77500,Eléctrico,Mustang
Ford,Fiesta,2019,Se Plus 1.6l 2019,,5,Manual,1.6L Sigma Ti-VCT,Compacto,73.000 km,13800,Nafta,Fiesta
Ford,Focus,2017,S 1.6 E,Beige,5,Manual,1.6,No disponible,107.000 km,12000000,Nafta,Focus
Ford,Focus,2015,Iii 2.0 Sedan Se,,4,Manual,2.0,Sedán,104.000 km,12900,Nafta,Focus
Ford,Fiesta,2014,Kinetic 1.6 Titanium Powershift 120cv,Azul,5,Automática,1.6,Compacto,66.000 km,13400,Nafta,Fiesta
Ford,Fiesta,2015,1.6 4p Titanium Power 2015 Rpm Moviles,Plateado,4,Automática,1.3,Sedán,56.000 km,13500,Nafta,Fiesta
Ford,Ecosport,2020,1.5 Se Mt - Motormax,Gris,5,Manual,No disponible,No disponible,61.000 km,20800000,Nafta,Ecosport
Ford,Ranger,2022,3.2 Cd Limited Tdci 200cv Automática,Plateado,4,Automática,3.2,Pick-Up,67.000 km,47400000,Diésel,Ranger
Ford,Fiesta,2017,Kinetic 1.6 S,Gris,5,Manual,1.6,Compacto,149.000 km,14900000,Nafta,Fiesta
Ford,Ecosport,2018,Freestyle 1.5l Mt E,,5,Manual,1.5,No disponible,113.000 km,19000000,Nafta,Ecosport
Ford,Mustang,2023,Mach 1 5.0 V8 Coupe,Gris,2,Automática,5.0,Compacto,6.000 km,119900,Nafta,Mustang
Ford,Ka,2017,1.5 Se,,5,Manual,1.5,Compacto,65.000 km,11500,Nafta,Ka
Ford,Fiesta,2013,Kinetic 1.6 Titanium 120cv,,5,Manual,1.6,Compacto,126.000 km,10200,Nafta,Fiesta
Ford,Ka,2019,1.5 Sel,Gris,5,Manual,1.5,Compacto,61.000 km,13900,Nafta,Ka
Ford,Focus,2016,1.6 S 5p 2016,,5,Manual,1.6,Compacto,84.768 km,19708000,Nafta,Focus
Ford,Ecosport,2015,1.6 Se 110cv 4x2 Permuto Auto O Moto,,5,Manual,1.6,SUV,120.200 km,13200,Nafta/GNC,Ecosport
Ford,Fiesta,2012,Kinetic 1.6 Design 120cv Titanium,Plateado,5,Manual,1.6,Compacto,103.000 km,13000000,Nafta,Fiesta
Ford,Mustang,2023,Mach-one 2023,Verde,2,Automática,LUNES A VIERNES 9-19PM Y SABADO DE 9-15PM,No disponible,3.358 km,115000,Nafta,Mustang
Ford,Ranger,2016,3.2 Cd 4x4 Limited Tdci 200cv,,4,Manual,3.2,Pick-Up,89.000 km,29500,Diésel,Ranger
Ford,Fiesta,2017,Kinetic 1.6 S,Plateado,5,Manual,1.6,Compacto,80.000 km,12900,Nafta,Fiesta
Ford,Kuga,2018,2.0 Sel,Azul,5,Automática,2.0,SUV,115.000 km,18900,Nafta,Kuga
Ford,Fiesta,2013,Kinetic 1.6 Titanium 120cv,,5,Manual,1.6,Compacto,140.000 km,10800,Nafta,Fiesta
Ford,Ecosport,2004,1.6 Xls Gnc,Gris,5,Manual,1.6,SUV,230.000 km,7000000,Nafta/GNC,Ecosport
Ford,F-150,2021,5.0l V8 Lariat Luxury,Rojo,4,Automática,5.0,Pick-Up,18.000 km,72000,Nafta,F-150
Ford,Maverick,2023,2.0 Ecoboost Cd Lariat At8 4wd,Gris,4,Automática,2.0,Pick-Up,18.000 km,39000,Nafta,Maverick
Ford,Ranger,2023,3.0 Cd 4x4 Limited + At 250cv,Gris,4,Automática,3.0,Pick-Up,5.200 km,55000,Diésel,Ranger
Ford,Ranger,2024,Raptor 3.0l V6 Ecoboost Biturbo Cabina Doble 4x4,Gris,4,Automática,3.0,Pick-Up,8.000 km,88000,Nafta,Ranger
Ford,Ranger,2024,2.0 Cd 4x4 Xlt At 210cv,,4,Automática,2.0,Pick-Up,17.500 km,57000000,Diésel,Ranger
Ford,Fiesta,2013,Kinetic 1.6 Design 120cv Titanium,,5,Manual,1.6,Compacto,98.500 km,12750000,Nafta,Fiesta
Ford,Escort,1998,1.8 Clx,Marrón,3,Manual,1.8,Compacto,1.111 km,12000,Nafta,Escort
Ford,Territory,2024,1.8 Ecoboost Titanium At,Gris,5,Automática,1.8,SUV,13.500 km,45000000,Nafta,Territory
Ford,Ecosport,2007,1.6 Roycan,Azul,5,Manual,1.6,SUV,189.000 km,7600,Nafta,Ecosport
Ford,Maverick,2023,2.0 Ecoboost Cd Lariat At8 4wd,Azul,4,Automática,2.0,Pick-Up,44.500 km,41500,Nafta,Maverick
Ford,Ranger,2020,3.2 Cd Xlt Tdci 200cv Automática 4x4,,4,Automática,3.2,Pick-Up,160.000 km,25500,Diésel,Ranger
Ford,F-150,1980,Std,Marrón,2,Manual,Perkins 6,Pick-Up,137.000 km,18500,Diésel,F-150
Ford,Ecosport,2023,1.5 Titanium 123cv 4x2 Manual,Azul,5,Manual,1.5,SUV,50.000 km,21000,Nafta,Ecosport
Ford,Ranger,2021,3.2 Tdi 4x4 Dc Black At L19,Negro,4,Automática,3.2,Pick-Up,124.000 km,32999,Diésel,Ranger
Ford,Ecosport,2019,1.5 Titanium 123cv 4x2,Azul,5,Automática,1.5,SUV,90.000 km,18700,Nafta,Ecosport
Ford,F-150,2022,Raptor V6 Ecoboost 2022,Azul,4,Automática,3.5,No disponible,50.000 km,120000,Nafta,F-150
Ford,Ecosport,2013,1.5 S Tdci 90cv 4x2,Negro,5,Manual,1.5,SUV,250.000 km,15000000,Diésel,Ecosport
Ford,Ecosport,2010,1.6 My10 Freestyle 4x2,Gris,5,Manual,1.6,SUV,171.000 km,9000,Nafta,Ecosport
Ford,Maverick,2024,2.0 Ecoboost Cd Lariat At8 4wd,Gris,4,Automática,2.0t,Pick-Up,11.000 km,52000000,Nafta,Maverick
Ford,Ranger,2020,3.2 Cd Xlt Tdci 200cv Manual 4x4,Gris,4,Manual,3.2,Pick-Up,89.000 km,34800000,Diésel,Ranger
Ford,Ranger,2023,2.2 Cd Xl Tdci 150cv 4x4,,4,Manual,2.2,Pick-Up,65.000 km,34500000,Diésel,Ranger
Ford,Fiesta,2018,Kinetic 1.6 Se Plus 120cv,Plateado,5,Manual,1.6,Compacto,102.000 km,13000,Nafta,Fiesta
Ford,Ka,2021,1.5 Se,Gris,5,Manual,1.5,Compacto,104.000 km,12600,Nafta,Ka
Ford,Ka,2020,1.5 S C/accesorios Y Funda,Negro,5,Manual,1.5,Compacto,70.500 km,14200,Nafta,Ka
Ford,Ecosport,2017,1.5 Titanium 123cv 4x2 Automática,Negro,5,Automática,1.5,SUV,51.000 km,19500000,Nafta,Ecosport
Ford,Ka,2014,Fly Plus Mt 3 Puertas 1.0,,3,Manual,No disponible,No disponible,198.045 km,10000000,Nafta,Ka
Ford,Focus,2014,Iii 1.6 S,,5,Manual,1.6,Compacto,270.000 km,11000,Nafta,Focus
Ford,Kuga,2016,2.0 Titanium At Awd,Gris,5,Automática,2.0,SUV,74.000 km,23000,Nafta,Kuga
Ford,Ranger,2022,3.2 Cd Limited Tdci 200cv Automática,Azul,4,Automática,3.2,Pick-Up,44.000 km,36900,Diésel,Ranger
Ford,Kuga,2021,2.0 Titanium,Gris,5,Automática,2.0,SUV,49.000 km,38500,Híbrido,Kuga
Ford,Ranger,2023,Raptor 3.0 V6 Bi-turbo 392cv 2023,,4,Automática,3.0 V6 BITURBO,No disponible,40.000 km,85000,Nafta,Ranger
Ford,Bronco,2021,Sport 1.5 4wd Big Bend At8,Gris,5,Automática,1.5,SUV,42.000 km,40000000,Nafta,Bronco
Ford,F-150,2021,5.0 Lariat Luxury At 4x4 2021,,4,Automática,5,Pick-Up,69.600 km,81000000,Nafta,F-150
Ford,Kuga,2020,2.5 Hibrida 4x2 At 2020,Grafito,5,Automática,2.0,SUV,51.300 km,40000000,Nafta,Kuga
Ford,F-150,2020,Raptor 3.5l Bi-turbo,Gris,4,Automática,3.5,Pick-Up,81.500 km,98000000,Nafta,F-150
Ford,Focus,2016,Iii 2.0 Sedan Titanium Mt,,4,Manual,2.0,Sedán,47.000 km,17500,Nafta,Focus
Ford,Ka,2018,1.5 Se,Rojo,5,Manual,1.5,Compacto,51.000 km,18120000,Nafta,Ka
Ford,Ecosport,2017,1.5 Se 123cv 4x2,Azul,5,Manual,1.5,SUV,85.000 km,16999,Nafta,Ecosport
Ford,Ranger,2024,3.0 Cd 4x4 Xls At 250cv,Gris,4,Automática,3.0,Pick-Up,17.000 km,49800000,Diésel,Ranger
Ford,Ranger,2018,"4x2 Xl 2.2l D 2018 - Solo 43,000 Km, Único Dueño",,4,Manual,2.2,Pick-Up,43.000 km,27000000,Diésel,Ranger
Ford,Ecosport,2015,1.5 S Tdci 90cv 4x2,Rojo,5,Manual,1.5,SUV,139.000 km,16000000,Diésel,Ecosport
Ford,Focus,2017,3 Se Plus Automatico,,5,Automática,2.0,Compacto,144.000 km,13900,Nafta,Focus
Ford,Ecosport,2018,Se 1.5l Mt N Con Gnc 2018,Azul,5,Manual,1.5,SUV,105.005 km,20500000,GNC,Ecosport
Ford,Ecosport,2020,Se,,5,Manual,1.5,SUV,77.000 km,22500000,Nafta,Ecosport
Ford,Ecosport,2013,2013 1.6 Titanium 110cv 4x2,,5,Manual,1.6,SUV,142.800 km,11500,Nafta,Ecosport
Ford,Territory,2021,1.5t Titanium,Marrón,5,Automática,1.5,SUV,58.000 km,35600000,Nafta,Territory
Ford,Fiesta,2015,1.6 5p Se (kd) 2015,Azul,5,Manual,No disponible,Compacto,123.000 km,13200000,Nafta,Fiesta
Ford,Ranger,2023,2.5 Cs Ivct Xlt 166cv,Plateado,2,Manual,2.5,Pick-Up,70.000 km,40000000,Nafta,Ranger
Ford,Ranger,2022,2.2 Xlt At 4x2 // Forcammo,,4,Automática,2.2,Pick-Up,125.000 km,35000000,Diésel,Ranger
Ford,Focus,2019,Iii 2.0 Sedan Se Plus At6 Semini Lucas,,5,Semiautomática,2.0,Compacto,76.747 km,20500000,Nafta,Focus
Ford,Ka,2018,1.5 S 2018 Color Blanco,,5,Manual,1.5,Sedán,143.000 km,17000000,Nafta,Ka
Ford,Ranger,2014,3.2 Cd 4x2 Xls Tdci 200cv,Verde,4,Manual,3.2,Pick-Up,96.000 km,20500,Diésel,Ranger
Ford,Ecosport,2017,1.5 Titanium 123cv 4x2 Automática,,5,Automática,1.5,SUV,80.000 km,19500000,Nafta,Ecosport
Ford,Fiesta,2015,1.6 5p S 2015,,4,Manual,No disponible,Sedán,142.000 km,16500000,Nafta,Fiesta
Ford,Mustang,2023,Mach E Electrico Unico Nuevo,,5,Automática,No disponible,Compacto,2.023 km,77500,Eléctrico,Mustang
Ford,Fiesta,2013,Kinetic 1.6 Design 120cv Trend,Rojo,5,Manual,1.6,Compacto,128.000 km,12900000,Nafta,Fiesta
Ford,Fiesta,2017,Kinetic 1.6 Titanium Powershift 120cv,Plateado,4,Automática,1.6,Compacto,57.000 km,16500,Nafta,Fiesta
Ford,Ranger,2023,Raptor 2.0l Biturbo Cabina Doble 4x4,Gris,4,Automática,2.0,Pick-Up,45.000 km,79000,Diésel,Ranger
Ford,Focus,2016,"Se Plus!!!, Cadenero, Segundo Dueño",Gris,4,Automática,2.0,Sedán,76.000 km,14400,Nafta,Focus
Ford,Focus,2016,Iii 2.0 Sedan Titanium At6,Gris,4,Automática,2.0,Sedán,71.000 km,16800,Nafta,Focus
Ford,Fiesta,2010,1.6 Ambiente Plus Mp3,Gris,5,Manual,1.6,Compacto,159.000 km,6500,Nafta,Fiesta
Ford,Territory,2022,1.5t Titanium,,5,Automática,1.5,SUV,63.000 km,30000,Nafta,Territory
Ford,Fiesta,2018,1.6 4p S Plus (kd) 2018,Bordó,5,Manual,1.6,Compacto,180.000 km,16000000,Nafta/GNC,Fiesta
Ford,Fiesta,2018,1.6 4p Titanium (kd) 2018,Azul,5,Automática,1.3,Compacto,67.000 km,17000000,Nafta,Fiesta
Ford,Fiesta,2017,1.6 Se,Rojo,5,Manual,1.6,No disponible,78.000 km,4000,Nafta,Fiesta
Ford,Mondeo,2013,2.3 Ghia L 161cv At,Azul,4,Automática,2.3,Sedán,148.000 km,12200000,Nafta,Mondeo
Ford,Ranger,2017,3.2 Cd Xlt Tdci 200cv Manual 4x2,Rojo,4,Manual,3.2,Pick-Up,180.000 km,23500,Diésel,Ranger
Ford,Focus,2012,2 1.6 Trend Sigma,Gris,5,Manual,1.6,Compacto,237.000 km,8000,Nafta,Focus
Ford,Ecosport,2014,2.0 Se 143cv 4x2,Gris,5,Manual,2.0,SUV,45.165 km,16000000,Nafta,Ecosport
Ford,Ecosport,2015,2.0 Titanium 143cv 4x2,Naranja,5,Manual,2.0,SUV,110.000 km,15500,Nafta,Ecosport
Ford,Fiesta,2018,1.6l Se Powershift,Gris,4,Manual,No disponible,No disponible,38.000 km,19800000,Nafta,Fiesta
Ford,Fiesta,2015,Kinetic 1.6 Titanium 120cv,,5,Manual,1.6,Compacto,100.500 km,12750,Nafta,Fiesta
Ford,Ranger,2024,3.0 Cd 4x4 Limited + At 250cv,,4,Automática,3.0,Pick-Up,23.500 km,70000000,Diésel,Ranger
Ford,Mustang,2023,Mach E,,5,Automática,No disponible,No disponible,1.833 km,107000,Eléctrico,Mustang
Ford,Focus,2016,Iii 2.0 Se Plus At6,Dorado,5,Automática,2.0,Compacto,110.000 km,15000,Nafta,Focus
Ford,Ranger,2022,3.2 Cd Limited Tdci 200cv Automática,,4,Automática,3.2,Pick-Up,56.000 km,45000000,Diésel,Ranger
Ford,Ecosport,2018,1.5 Titanium 123cv 4x2 Automática,,5,Automática,1.5,SUV,61.000 km,19200,Nafta,Ecosport
Ford,Focus,2015,4p 2.0l N Mt Se Plus,Plateado,4,Manual,1.6,Sedán,179.100 km,14000000,Nafta,Focus
Ford,Maverick,2023,Lariat Fx4 4x4 2023,Gris,4,Automática,2.0,Pick-Up,16.000 km,48800000,Nafta,Maverick
Ford,Transit,2023,2.0 Minibus 17+1 460e,,5,Manual,2.0,No disponible,2.060 km,77000000,Diésel,Transit
Ford,Ka,2021,1.5 S,,5,Manual,1.5,Compacto,71.527 km,16000000,Nafta,Ka
Ford,Ranger,2010,2.3 Cd Xl Plus 4x2,Gris,4,Manual,2.3,Pick-Up,195.700 km,17500000,Nafta,Ranger
Ford,Bronco,2022,Sport 2.0 4wd Wildtrak At8,Gris,5,Automática,2.0,SUV,72.000 km,35000,Nafta,Bronco
